time(ns),Re(J'=0;m=0:J'=0;m=0),Im(J'=0;m=0:J'=0;m=0),Re(J=1;m=-1:J=1;m=-1),Im(J=1;m=-1:J=1;m=-1),Re(J=1;m=-1:J=1;m=0),Im(J=1;m=-1:J=1;m=0),Re(J=1;m=-1:J=1;m=1),Im(J=1;m=-1:J=1;m=1),Re(J=1;m=0:J=1;m=-1),Im(J=1;m=0:J=1;m=-1),Re(J=1;m=0:J=1;m=0),Im(J=1;m=0:J=1;m=0),Re(J=1;m=0:J=1;m=1),Im(J=1;m=0:J=1;m=1),Re(J=1;m=1:J=1;m=-1),Im(J=1;m=1:J=1;m=-1),Re(J=1;m=1:J=1;m=0),Im(J=1;m=1:J=1;m=0),Re(J=1;m=1:J=1;m=1),Im(J=1;m=1:J=1;m=1),Re(J=1;m=-1:J'=0;m=0),Im(J=1;m=-1:J'=0;m=0),Re(J=1;m=0:J'=0;m=0),Im(J=1;m=0:J'=0;m=0),Re(J=1;m=1:J'=0;m=0),Im(J=1;m=1:J'=0;m=0),Re(J'=0;m=0:J=1;m=-1),Im(J'=0;m=0:J=1;m=-1),Re(J'=0;m=0:J=1;m=0),Im(J'=0;m=0:J=1;m=0),Re(J'=0;m=0:J=1;m=1),Im(J'=0;m=0:J=1;m=1)
26.6,0.7277686159119887,6.003091903780677e-17,0.0,0.0,-2.2451123610315383e-33,1.5230735399391212e-31,0.0,0.0,-2.1988416359568505e-17,-1.5492820746274593e-16,0.2722313840880093,-8.32599505833087e-17,-1.255632906694369e-20,-7.046954481195136e-20,0.0,0.0,3.517317759976252e-32,-2.9329705529770327e-33,0.0,0.0,4.244226249269473e-33,-1.861410578229563e-31,-0.3430461347479612,0.02719343117856248,5.381222330534644e-34,7.929827719437733e-33,-3.142540393928745e-17,1.504897974762256e-16,-0.3430461347479616,-0.02719343117856218,-1.6071790942240843e-20,3.0149208422786016e-21
26.700000000000003,0.7280905345663417,7.032406341284103e-17,0.0,0.0,-2.1413122992755782e-33,1.5249970799439836e-31,0.0,0.0,-2.2760853009299564e-17,-1.5451770574054575e-16,0.27190946543365646,-9.263152311173029e-17,-1.2586474583006418e-20,-7.053220348038299e-20,0.0,0.0,3.519737223638256e-32,-2.9387477975176006e-33,0.0,0.0,4.0754518863923695e-33,-1.8640016381502664e-31,-0.34285467751914495,0.02909571568712279,5.5460638449944925e-34,7.925280817384458e-33,-2.980573574161477e-17,1.4969659207946692e-16,-0.34285467751914517,-0.029095715687122475,-1.6036092075028264e-20,3.0911554014963743e-21
26.8,0.728028468797068,6.615666131234987e-17,0.0,0.0,-2.0090899104173954e-33,1.5266867966720992e-31,0.0,0.0,-2.3432449038417428e-17,-1.5396491104853429e-16,0.27197153120293,-8.783392849848193e-17,-1.2623031137547068e-20,-7.058929953183104e-20,0.0,0.0,3.522039565175578e-32,-2.9459570400410148e-33,0.0,0.0,3.865483631040742e-33,-1.8662127071082977e-31,-0.3429050174083415,0.03101173535002856,5.694028403090741e-34,7.916727396224355e-33,-2.836010768140024e-17,1.487050026583815e-16,-0.3429050174083417,-0.031011735350028248,-1.598637592731561e-20,3.1581047424640394e-21
26.900000000000002,0.7275983891639162,4.8829755343315906e-17,0.0,0.0,-1.8534613714192095e-33,1.5280987631860647e-31,0.0,0.0,-2.3975557604769032e-17,-1.5329297837743685e-16,0.2724016108360818,-6.965998958219366e-17,-1.2664809781557014e-20,-7.063967396717641e-20,0.0,0.0,3.5241897652757775e-32,-2.954371071831461e-33,0.0,0.0,3.622326474115513e-33,-1.8679835847057491e-31,-0.34318964840033633,0.032836803972060284,5.819237576760112e-34,7.90459864228046e-33,-2.714933336385763e-17,1.4755179513603983e-16,-0.3431896484003363,-0.03283680397205999,-1.592474422493915e-20,3.2130347380937783e-21
27.0,0.7268358019355748,2.0335566997681243e-17,0.0,0.0,-1.6804337046854064e-33,1.529199713707584e-31,0.0,0.0,-2.4367815578811597e-17,-1.5253006756306746e-16,0.2731641980644229,-4.030521576214863e-17,-1.2710401832726856e-20,-7.068242486774653e-20,0.0,0.0,3.5261585686648844e-32,-2.96371349319132e-33,0.0,0.0,3.355402480084145e-33,-1.8692710645623619e-31,-0.34368850592347083,0.03447422724010525,5.916660122568649e-34,7.889474453034138e-33,-2.6224067243028642e-17,1.462799077642632e-16,-0.3436885059234707,-0.03447422724010499,-1.5853800325522967e-20,3.25370517907594e-21
27.1,0.7257932498994961,-1.916327339868129e-17,0.0,0.0,-1.4967480498141973e-33,1.5299684558983843e-31,0.0,0.0,-2.4593149310397416e-17,-1.517081227755212e-16,0.2742067501005017,2.303929616531697e-19,-1.2758237307797876e-20,-7.071694579402024e-20,0.0,0.0,3.5279237061602775e-32,-2.9736692380996503e-33,0.0,0.0,3.075145932187361e-33,-1.8700507664047195e-31,-0.3443704238899388,0.035840330521863334,5.982327051447254e-34,7.872057833935232e-33,-2.562249403662581e-17,1.4493676326506214e-16,-0.34437042388993855,-0.035840330521863126,-1.5776536726868547e-20,3.278470207161107e-21
27.200000000000003,0.7245369590409928,-5.370188885592264e-17,0.0,0.0,-1.3095891785384809e-33,1.53039676271927e-31,0.0,0.0,-2.464249187248247e-17,-1.508614790698972e-16,0.275463040959005,3.497229632623555e-17,-1.2806650658864157e-20,-7.07429513728544e-20,0.0,0.0,3.5294708089268543e-32,-2.9838967835123057e-33,0.0,0.0,2.7925514632598004e-33,-1.8703181556916154e-31,-0.3451951532912375,0.03686863223134207,6.0135020080330055e-34,7.853143694286885e-33,-2.5368613113558136e-17,1.4357238793790056e-16,-0.3451951532912371,-0.036868632231341895,-1.5696204711812838e-20,3.286351478125184e-21
27.3,0.7231428383423976,-9.99024539309612e-17,0.0,0.0,-1.1262749330163804e-33,1.5304897030265852e-31,0.0,0.0,-2.4514178226114523e-17,-1.500253622478098e-16,0.2768571616576002,8.12880578821007e-17,-1.2853950795527633e-20,-7.076048889288858e-20,0.0,0.0,3.530793973558178e-32,-2.994041524305798e-33,0.0,0.0,2.518696540868194e-33,-1.870088704514978e-31,-0.34611581621248577,0.03751296057083548,6.0087990144047806e-34,7.833583549916644e-33,-2.5471197944932543e-17,1.4223741896756085e-16,-0.3461158162124853,-0.03751296057083536,-1.561617232779347e-20,3.2770806352485165e-21
27.400000000000002,0.7216920691180626,-1.6844436002277918e-16,0.0,0.0,-9.539401850531476e-34,1.5302653965119737e-31,0.0,0.0,-2.4214000753836992e-17,-1.4923435309921745e-16,0.2783079308819353,1.4995871298190133e-16,-1.289849217790248e-20,-7.076993539158803e-20,0.0,0.0,3.5318959533714995e-32,-3.003749739502092e-33,0.0,0.0,2.2642608382526926e-33,-1.8693971878949577e-31,-0.3470816491096237,0.03774937481712274,5.968242103332578e-34,7.814247828918291e-33,-2.5923476262897087e-17,1.4098108638952346e-16,-0.3470816491096233,-0.03774937481712271,-1.553977743592674e-20,3.2511091999610976e-21
27.5,0.720266535757149,-2.177687826072916e-16,0.0,0.0,-7.992300972505359e-34,1.5297542056011008e-31,0.0,0.0,-2.3754924341017562e-17,-1.4852088832179418e-16,0.27973346424284895,2.0030635136669694e-16,-1.2938743727405683e-20,-7.07719804029401e-20,0.0,0.0,3.532787969147855e-32,-3.012682547050192e-33,0.0,0.0,2.0390650503369682e-33,-1.8682961500264181e-31,-0.348040877706664,0.03757682138818637,5.893264098096364e-34,7.795987578325594e-33,-2.6703540243005162e-17,1.3984925730766706e-16,-0.3480408777066636,-0.037576821388186396,-1.5470182759610756e-20,3.2095855924420414e-21
27.6,0.7189443510512141,-2.8446754500588423e-16,0.0,0.0,-6.680169155911013e-34,1.5289974031517006e-31,0.0,0.0,-2.3156476781292137e-17,-1.4791386803326868e-16,0.28105564894878365,2.6756754364226643e-16,-1.2973352423439508e-20,-7.076759520766972e-20,0.0,0.0,3.5334891505611497e-32,-3.0205292444083394e-33,0.0,0.0,1.8516506185263995e-33,-1.8668536135240209e-31,-0.34894356329299275,0.037016525782508886,5.786644651245381e-34,7.779597380217486e-33,-2.777545972117675e-17,1.3888262697609578e-16,-0.34894356329299236,-0.03701652578250901,-1.541023971079199e-20,3.154300598254041e-21
27.700000000000003,0.7177957167779597,-3.3444248889388795e-16,0.0,0.0,-5.651532736106162e-34,1.5280453789388682e-31,0.0,0.0,-2.2443845898967983e-17,-1.4743743397067736e-16,0.28220428322203805,3.1720367435136843e-16,-1.3001198726707248e-20,-7.075799005460991e-20,0.0,0.0,3.534025636822577e-32,-3.0270194603689024e-33,0.0,0.0,1.7089196787444717e-33,-1.8651501393700371e-31,-0.34974426641439527,0.03611019021946988,5.652390490245353e-34,7.765781206284145e-33,-2.9091037045611706e-17,1.381151344222942e-16,-0.34974426641439493,-0.03611019021947006,-1.5362367285395245e-20,3.0876041158755323e-21
27.8,0.7168793349779596,-3.4056823116843105e-16,0.0,0.0,-4.9427311345677565e-34,1.5269554688157825e-31,0.0,0.0,-2.1646728638327397e-17,-1.4710997355356433e-16,0.2831206650220381,3.245084864884895e-16,-1.3021441378633695e-20,-7.074456137195214e-20,0.0,0.0,3.534429380768784e-32,-3.031933598492704e-33,0.0,0.0,1.615851467023949e-33,-1.8632753744272534e-31,-0.3504043883624206,0.034917129748896776,5.4955634932648365e-34,7.755122775768309e-33,-3.059211138261054e-17,1.3757266976674078e-16,-0.35040438836242044,-0.03491712974889698,-1.5328451527391187e-20,3.012297378340501e-21
27.900000000000002,0.7162395491405381,-3.994878429794402e-16,0.0,0.0,-4.576489320620144e-34,1.5257895071010608e-31,0.0,0.0,-2.0797988792138563e-17,-1.4694339347320225e-16,0.2837604508594597,3.8466815453427894e-16,-1.3033549649126096e-20,-7.072883143422882e-20,0.0,0.0,3.534736713987677e-32,-3.035111131353233e-33,0.0,0.0,1.5753075747082712e-33,-1.8613242456739663e-31,-0.35089407245264587,0.03351053348505468,5.32206460265321e-34,7.748061742656641e-33,-3.221329465575689e-17,1.3727212682263699e-16,-0.35089407245264576,-0.03351053348505496,-1.5309770008149492e-20,2.9315059737869833e-21
28.0,0.7159043495979989,-3.731010726065742e-16,0.0,0.0,-4.561112696273637e-34,1.5246112144074775e-31,0.0,0.0,-1.9932188491661164e-17,-1.46942692978592e-16,0.284095650401999,3.592503898530719e-16,-1.3037321714216226e-20,-7.07123832743518e-20,0.0,0.0,3.5349867409788204e-32,-3.0364564035619166e-33,0.0,0.0,1.5879340458909503e-33,-1.8593929747495403e-31,-0.3511935744604916,0.031973079787006704,5.138383562611278e-34,7.744876737414739e-33,-3.388500201538781e-17,1.372208386209203e-16,-0.35119357446049165,-0.03197307978700696,-1.5306944511278197e-20,2.8485398411015677e-21
28.1,0.715884326510403,-3.726877205283141e-16,0.0,0.0,-4.890333187149298e-34,1.5234835392916385e-31,0.0,0.0,-1.9084063683128208e-17,-1.4710585227350477e-16,0.2841156734895949,3.599415687380314e-16,-1.3032888509555843e-20,-7.069679381571556e-20,0.0,0.0,3.535219637321176e-32,-3.0359417153418717e-33,0.0,0.0,1.6521635829638316e-33,-1.857575092377893e-31,-0.35129404309572965,0.030392162700213658,4.951325948793122e-34,7.74567594270881e-33,-3.5536627670117205e-17,1.3741641599041615e-16,-0.3512940430957297,-0.030392162700213915,-1.531992371963134e-20,2.7667469499742483e-21
28.200000000000003,0.7161725998503543,-3.995556056152205e-16,0.0,0.0,-5.543804014906808e-34,1.522466072554506e-31,0.0,0.0,-1.828701537503754e-17,-1.4742403617912765e-16,0.2838274001496435,3.8781911709806494e-16,-1.3020703091648553e-20,-7.06835682402917e-20,0.0,0.0,3.535474930085174e-32,-3.033607581648648e-33,0.0,0.0,1.7643163143570017e-33,-1.8559576296055599e-31,-0.35119768520924627,0.028855000640985652,4.7677298750971604e-34,7.750395509691767e-33,-3.7099712533021506e-17,1.3784699108746422e-16,-0.35119768520924655,-0.028855000640985947,-1.534799624285577e-20,2.6893675685417205e-21
28.3,0.7167457017937162,-3.392400835071363e-16,0.0,0.0,-6.488209977170407e-34,1.52161264783181e-31,0.0,0.0,-1.7571686445735157e-17,-1.4788209822622852e-16,0.28325429820628156,3.2945515890045463e-16,-1.3001516211977348e-20,-7.067407850519941e-20,0.0,0.0,3.535789838186969e-32,-3.0295601885231875e-33,0.0,0.0,1.918792923698871e-33,-1.8546176518257786e-31,-0.350917324631732,0.02744389683349214,4.594185079961104e-34,7.758805740798135e-33,-3.851095350334153e-17,1.384918496925817e-16,-0.3509173246317323,-0.027443896833492357,-1.5389832874887475e-20,2.61939587316692e-21
28.400000000000002,0.7175653358265378,-3.0879433125102773e-16,0.0,0.0,-7.678931581290689e-34,1.5209692316343321e-31,0.0,0.0,-1.6964688422549236e-17,-1.4845935636159682e-16,0.28243466417346,3.001613714526119e-16,-1.2976339437001956e-20,-7.066950868004329e-20,0.0,0.0,3.5361977461404794e-32,-3.023966192442259e-33,0.0,0.0,2.108349670842865e-33,-1.853619282944889e-31,-0.3504753962715063,0.026231904918666553,4.436766804929313e-34,7.770524595810271e-33,-3.971491498068274e-17,1.3932241903065075e-16,-0.3504753962715068,-0.02623190491866674,-1.54435556033354e-20,2.559455178097092e-21
28.5,0.7185808913857383,-2.7109797696642235e-16,0.0,0.0,-9.062176438571638e-34,1.520572190839756e-31,0.0,0.0,-1.6487534221709453e-17,-1.4913059916084062e-16,0.2814191086142595,2.6485026194747463e-16,-1.2946397699463007e-20,-7.0670809414658e-20,0.0,0.0,3.536726877001339e-32,-3.01704512406365e-33,0.0,0.0,2.3244411572738017e-33,-1.8530113418330756e-31,-0.34990244661028047,0.025279123745793542,4.300796006303344e-34,7.785037738429325e-33,-4.066632067962033e-17,1.403035626182916e-16,-0.34990244661028097,-0.025279123745793684,-1.5506829673161053e-20,2.5116922884903725e-21
28.6,0.7197325552732261,-2.295052711244472e-16,0.0,0.0,-1.0577471087321383e-33,1.52044700662894e-31,0.0,0.0,-1.6155821859337682e-17,-1.4986727140778782e-16,0.28026744472677173,2.2428077190578266e-16,-1.2913073618044553e-20,-7.067866338188302e-20,0.0,0.0,3.537399219664456e-32,-3.0090597596141877e-33,0.0,0.0,2.5576137717390454e-33,-1.8528256827440087e-31,-0.3492352365193648,0.024629804617840825,4.190636039018478e-34,7.801724046974124e-33,-4.1331826937943177e-17,1.4139512088740438e-16,-0.3492352365193654,-0.024629804617840916,-1.557697399295212e-20,2.4776954537732265e-21
28.700000000000003,0.7209548332342116,-1.8746533188632175e-16,0.0,0.0,-1.2160391774276368e-33,1.5206074820015996e-31,0.0,0.0,-1.597870121346348e-17,-1.5063878057631818e-16,0.2790451667657863,1.837112818640907e-16,-1.2877846253309508e-20,-7.069346299736293e-20,0.0,0.0,3.538229752659715e-32,-3.000304906668874e-33,0.0,0.0,2.797930724634283e-33,-1.8530762972730207e-31,-0.34851456116388085,0.024310404736344476,4.109534098461887e-34,7.819885278681492e-33,-4.1691206186137356e-17,1.425536266323642e-16,-0.34851456116388135,-0.024310404736344517,-1.5651084409154452e-20,2.4584391764256075e-21
28.8,0.7221802782026727,-1.4111568901256644e-16,0.0,0.0,-1.3745404279420768e-33,1.5210554664194775e-31,0.0,0.0,-1.5958641725416238e-17,-1.5141386143242712e-16,0.27781972179732506,1.388456407139249e-16,-1.2842227164504858e-20,-7.071530112618727e-20,0.0,0.0,3.5392259918799085e-32,-2.9910951126250804e-33,0.0,0.0,3.035408521899744e-33,-1.8537591993812726e-31,-0.3477829138163975,0.0243286652304366,4.0595134994850865e-34,7.838778412579893e-33,-4.1737899573402595e-17,1.4373411807547738e-16,-0.347782913816398,-0.02432866523043658,-1.5726163893834833e-20,2.454257779570571e-21
28.900000000000002,0.7233432163902698,-9.999732162105368e-17,0.0,0.0,-1.5268680887540921e-33,1.5217810969881285e-31,0.0,0.0,-1.609150421312122e-17,-1.5216193480241673e-16,0.27665678360972806,9.835068957159132e-17,-1.2807696687906562e-20,-7.074397487429848e-20,0.0,0.0,3.540387874029351e-32,-2.9817518413264922e-33,0.0,0.0,3.2604446702902074e-33,-1.854853078827991e-31,-0.34708212520580467,0.024673734138726106,4.041320426416994e-34,7.857649107450838e-33,-4.1478929323086167e-17,1.4489196976084677e-16,-0.3470821252058052,-0.024673734138726033,-1.579925351177614e-20,2.4648482256138305e-21
29.0,0.7243832685831526,-6.29514886399396e-17,0.0,0.0,-1.6670767027835878e-33,1.522763532078819e-31,0.0,0.0,-1.636690547363457e-17,-1.5285439850475747e-16,0.2756167314168453,6.320898665590491e-17,-1.2775643273561227e-20,-7.077900196111742e-20,0.0,0.0,3.541707971786525e-32,-2.972590674807435e-33,0.0,0.0,3.464217324139366e-33,-1.8563206737710315e-31,-0.34645110753154124,0.025317297275421684,4.054426226731833e-34,7.875764701355658e-33,-4.09341925928807e-17,1.4598466260806902e-16,-0.34645110753154174,-0.025317297275421567,-1.5867558154267244e-20,2.4893012792894893e-21
29.1,0.725248481042682,-3.264803791896975e-17,0.0,0.0,-1.789898053741722e-33,1.5239721315260552e-31,0.0,0.0,-1.6768850791885835e-17,-1.534657933389255e-16,0.2747515189573159,3.403039568888877e-17,-1.2747308501240807e-20,-7.081964860758887e-20,0.0,0.0,3.543172021501432e-32,-2.963909083043162e-33,0.0,0.0,3.6390394087656066e-33,-1.8581107819403516e-31,-0.3459238228255075,0.026215626161082587,4.097083770249332e-34,7.892445245932235e-33,-4.0135187880696996e-17,1.4697341914159854e-16,-0.34592382282550793,-0.02621562616108243,-1.5928561435926185e-20,2.5261587909706535e-21
29.200000000000003,0.7258979070393281,-1.0245710529988017e-17,0.0,0.0,-1.8909442280524062e-33,1.5253680185149582e-31,0.0,0.0,-1.727659749472102e-17,-1.5397479454151287e-16,0.2741020929606698,1.2678389154502367e-17,-1.2723740062178799e-20,-7.086496737696907e-20,0.0,0.0,3.544759730418038e-32,-2.95597526617155e-33,0.0,0.0,3.778652373314333e-33,-1.8601608030797797e-31,-0.3455275796601838,0.027312404950568973,4.16643397781708e-34,7.907091206664095e-33,-3.912325092651829e-17,1.478246378481546e-16,-0.34552757966018416,-0.027312404950568785,-1.598012481926166e-20,2.573493703160216e-21
29.3,0.7263035145559581,3.56905802655072e-17,0.0,0.0,-1.9668657048238588e-33,1.526905942834418e-31,0.0,0.0,-1.7865702843687476e-17,-1.5436498881232679e-16,0.2736964854440396,-3.2085608041992897e-17,-1.2705754560206132e-20,-7.091384299635775e-20,0.0,0.0,3.546445818557141e-32,-2.9490185133018525e-33,0.0,0.0,3.878447985213355e-33,-1.8623996844418835e-31,-0.34528174131612155,0.028542159927351953,4.258656451153576e-34,7.919206660654794e-33,-3.79473984065282e-17,1.4851107134359029e-16,-0.3452817413161219,-0.02854215992735171,-1.6020566919127883e-20,2.6290084087869862e-21
29.400000000000002,0.7264513359712959,7.670730370334944e-18,0.0,0.0,-2.01545871534774e-33,1.5285363539549564e-31,0.0,0.0,-1.8509202272922718e-17,-1.546254083385548e-16,0.27354866402870187,-3.1577388273640317e-18,-1.2693911478100889e-20,-7.096504388246318e-20,0.0,0.0,3.548201241031445e-32,-2.9432214431443425e-33,0.0,0.0,3.9356103006210934e-33,-1.8647511268426574e-31,-0.3451969037224587,0.029834087483008555,4.369156306649576e-34,7.928417074278467e-33,-3.6661893559625133e-17,1.4901270597054098e-16,-0.3451969037224589,-0.029834087483008347,-1.6048719995573952e-20,2.690146356811864e-21
29.5,0.726341819217934,3.512137412495231e-17,0.0,0.0,-2.035718667045341e-33,1.5302075858063494e-31,0.0,0.0,-1.917885953465808e-17,-1.547508055948197e-16,0.27365818078206394,-2.9605495572432305e-17,-1.268849909917324e-20,-7.101727690694938e-20,0.0,0.0,3.5499945300696925e-32,-2.938714398476909e-33,0.0,0.0,3.949173933280031e-33,-1.8671369016200522e-31,-0.34527457423330543,0.0311160607561955,4.492777908602194e-34,7.934481030403371e-33,-3.532365759859018e-17,1.4931731492738988e-16,-0.3452745742333055,-0.031116060756195253,-1.6063961811620693e-20,2.7542113377862094e-21
29.6,0.7259893845264235,1.8431436932253575e-17,0.0,0.0,-2.0278390529068153e-33,1.531868053350783e-31,0.0,0.0,-1.9846428846762073e-17,-1.5474166542945716e-16,0.27401061547357414,-1.2176945649727822e-17,-1.2689532598761181e-20,-7.10692428704329e-20,0.0,0.0,3.551793192623372e-32,-2.9355721636777774e-33,0.0,0.0,3.919998793551824e-33,-1.8694801289114356e-31,-0.3455073541544562,0.03231859177704462,4.624035266822517e-34,7.937295583270667e-33,-3.398965404179461e-17,1.4942067232185824e-16,-0.3455073541544562,-0.0323185917770444,-1.606622225110718e-20,2.818488703964923e-21
29.700000000000003,0.7254212339633556,-6.9727752217974e-18,0.0,0.0,-1.993157834935515e-33,1.53346836400242e-31,0.0,0.0,-2.0484870622619868e-17,-1.5460396342180168e-16,0.27457876603664216,1.3857459017080354e-17,-1.2696763953937313e-20,-7.11196902090654e-20,0.0,0.0,3.5535650991803043e-32,-2.933813067284298e-33,0.0,0.0,3.8506653787674516e-33,-1.8717083747287995e-31,-0.34587960044626764,0.0333785348708576,4.7573484400017975e-34,7.936895232553705e-33,-3.271436999746841e-17,1.4932643090620412e-16,-0.34587960044626753,-0.03337853487085741,-1.6055965299177357e-20,2.8803628850931288e-21
29.8,0.7246755002467467,-3.996301445145789e-17,0.0,0.0,-1.934055674663648e-33,1.534963254332998e-31,0.0,0.0,-2.1069466633194732e-17,-1.5434869110431435e-16,0.275324499753251,4.722716900711077e-17,-1.2709702789490619e-20,-7.116746462700138e-20,0.0,0.0,3.5552798022182334e-32,-2.9334004249338352e-33,0.0,0.0,3.745298277374484e-33,-1.8737564377899457e-31,-0.34636851667588303,0.034242337378877295,4.887275374021626e-34,7.933444810887205e-33,-3.154750930758205e-17,1.490456809631909e-16,-0.34636851667588286,-0.034242337378877157,-1.6034148124986852e-20,2.9374259374303836e-21
29.900000000000002,0.723798854750997,-7.853689486941873e-17,0.0,0.0,-1.853812474398996e-33,1.5363132738165023e-31,0.0,0.0,-2.1578787198965255e-17,-1.5399117884321668e-16,0.2762011452490007,8.664130610874787e-17,-1.2727646808635316e-20,-7.121155261981433e-20,0.0,0.0,3.556909728353694e-32,-2.934246177058344e-33,0.0,0.0,3.6093286372216856e-33,-1.8755687160859563e-31,-0.34694560139238717,0.03486867401795598,5.008729182684196e-34,7.927226856569945e-33,-3.0531997974837335e-17,1.4859622120539867e-16,-0.3469456013923869,-0.03486867401795588,-1.600216001903787e-20,2.9875724821630035e-21
30.0,0.7228437205475848,-1.1970947236955576e-16,0.0,0.0,-1.7564303968872975e-33,1.5374861519194989e-31,0.0,0.0,-2.1995471815101334e-17,-1.535502555073111e-16,0.27715627945241283,1.288370994091681e-16,-1.2749720068562462e-20,-7.125111721135245e-20,0.0,0.0,3.558431196301045e-32,-2.9362164848624083e-33,0.0,0.0,3.449208807455678e-33,-1.877101066614383e-31,-0.3475783647428572,0.035230339489209624,5.1171719028482966e-34,7.918624282320863e-33,-2.970238336893697e-17,1.480015840440637e-16,-0.34757836474285686,-0.03523033948920958,-1.5961744780478104e-20,3.029077210985585e-21
30.1,0.7218652535736485,-1.617324709487361e-16,0.0,0.0,-1.6464327784805267e-33,1.5384578018172913e-31,0.0,0.0,-2.230679496648316e-17,-1.5304729018187995e-16,0.2781347464263493,1.7145640918321547e-16,-1.2774917069792681e-20,-7.128552464922816e-20,0.0,0.0,3.559825222769972e-32,-2.9391389712997406e-33,0.0,0.0,3.272094094854101e-33,-1.8783220982900793e-31,-0.3482322121477063,0.03531531794209861,5.208777161980425e-34,7.908099341405547e-33,-2.9083686448691695e-17,1.4728986670832318e-16,-0.348232212147706,-0.03531531794209862,-1.5914910787131038e-20,3.06065211327454e-21
30.200000000000003,0.7209182628930403,-2.0263399790575176e-16,0.0,0.0,-1.5286490970152444e-33,1.539212932500074e-31,0.0,0.0,-2.25050002191409e-17,-1.5250516488147872e-16,0.27908173710695744,2.1229694976802882e-16,-1.2802150444820864e-20,-7.131436126923014e-20,0.0,0.0,3.561078089833883e-32,-2.942811234051664e-33,0.0,0.0,3.085507519957586e-33,-1.8792138663607023e-31,-0.3488723877072362,0.03512699504546744,5.280555902444111e-34,7.896170026491252e-33,-2.8690741888618876e-17,1.4649242611359165e-16,-0.348872387707236,-0.035126995045467506,-1.5863833388966017e-20,3.0814816567261075e-21
30.3,0.7200542393575823,-2.3950703616562596e-16,0.0,0.0,-1.4079963825432348e-33,1.5397452600774704e-31,0.0,0.0,-2.258739738136302e-17,-1.5194722839124308e-16,0.2799457606424154,2.506065559064463e-16,-1.2830299960542566e-20,-7.133744022228949e-20,0.0,0.0,3.5621816594851716e-32,-2.947010217047346e-33,0.0,0.0,2.8970035987532658e-33,-1.8797719652681258e-31,-0.3494658698821532,0.03468352605469892,5.330441220349652e-34,7.883385109717635e-33,-2.8528035869914965e-17,1.4564249889400444e-16,-0.349465869882153,-0.03468352605469902,-1.5810754432611134e-20,3.0912352742111306e-21
30.400000000000002,0.7193186511572666,-2.7070834181068537e-16,0.0,0.0,-1.2892671757063263e-33,1.5400573277526395e-31,0.0,0.0,-2.255622901369422e-17,-1.5139628006090106e-16,0.2806813488427311,2.826108487855028e-16,-1.2858260589419547e-20,-7.135479823508713e-20,0.0,0.0,3.5631334334296713e-32,-2.951502006990275e-33,0.0,0.0,2.7138465357132462e-33,-1.8800050444173988e-31,-0.34998311771103174,0.03401641878848988,5.357330397560882e-34,7.870299043433403e-33,-2.859002668686127e-17,1.4477380858120781e-16,-0.34998311771103163,-0.03401641878849003,-1.5757883651398223e-20,3.0900576164143795e-21
30.5,0.7187486456219339,-2.710844244392663e-16,0.0,0.0,-1.1769333791575606e-33,1.5401599613326136e-31,0.0,0.0,-2.241832326823979e-17,-1.5087362875290862e-16,0.28125135437806387,2.839728777646877e-16,-1.2884987549769388e-20,-7.136668302404751e-20,0.0,0.0,3.5639363680523176e-32,-2.9560516217858208e-33,0.0,0.0,2.5427168559794525e-33,-1.8799337964577754e-31,-0.3503995769161215,0.03316843142476572,5.361084232055296e-34,7.857447891801405e-33,-2.8861910457585e-17,1.4391921962730205e-16,-0.3503995769161215,-0.03316843142476588,-1.5707306355441837e-20,3.078538067932259e-21
30.6,0.7183712704854991,-3.0956343716713464e-16,0.0,0.0,-1.07497416894188e-33,1.540071402482154e-31,0.0,0.0,-2.2184559451193033e-17,-1.5039826648096963e-16,0.28162872951449847,3.2327520651728725e-16,-1.2909536454463113e-20,-7.137353238174542e-20,0.0,0.0,3.564598465346757e-32,-2.960432377826797e-33,0.0,0.0,2.3894585245878977e-33,-1.8795894893317808e-31,-0.35069687094619983,0.0321909193943871,5.342485706417288e-34,7.845327358963894e-33,-2.9320774204084395e-17,1.4310949306446815e-16,-0.35069687094619983,-0.0321909193943873,-1.5660901353511558e-20,3.0576619448140453e-21
30.700000000000003,0.7182022962739372,-3.1586875042649565e-16,0.0,0.0,-9.86734611036126e-34,1.5398161745608685e-31,0.0,0.0,-2.1869180410268864e-17,-1.4998618893545695e-16,0.2817977037260605,3.3070537953060197e-16,-1.2931097023993057e-20,-7.137594628737935e-20,0.0,0.0,3.5651321699555287e-32,-2.964434461004158e-33,0.0,0.0,2.258876122742626e-33,-1.8790121306137907e-31,-0.3508636213234701,0.031140791716552294,5.3031617873686965e-34,7.834373827257413e-33,-2.993706228460759e-17,1.4237219141594425e-16,-0.35086362132347015,-0.031140791716552513,-1.562027236641642e-20,3.028746552853814e-21
