time(ns),"Re(F'=0;m_F'=0,F'=0;m_F'=0)","Im(F'=0;m_F'=0,F'=0;m_F'=0)","Re(F=1;m_F=-1,F=1;m_F=-1)","Im(F=1;m_F=-1,F=1;m_F=-1)","Re(F=1;m_F=-1,F=1;m_F=0)","Im(F=1;m_F=-1,F=1;m_F=0)","Re(F=1;m_F=-1,F=1;m_F=1)","Im(F=1;m_F=-1,F=1;m_F=1)","Re(F=1;m_F=0,F=1;m_F=-1)","Im(F=1;m_F=0,F=1;m_F=-1)","Re(F=1;m_F=0,F=1;m_F=0)","Im(F=1;m_F=0,F=1;m_F=0)","Re(F=1;m_F=0,F=1;m_F=1)","Im(F=1;m_F=0,F=1;m_F=1)","Re(F=1;m_F=1,F=1;m_F=-1)","Im(F=1;m_F=1,F=1;m_F=-1)","Re(F=1;m_F=1,F=1;m_F=0)","Im(F=1;m_F=1,F=1;m_F=0)","Re(F=1;m_F=1,F=1;m_F=1)","Im(F=1;m_F=1,F=1;m_F=1)","Re(F=1;m_F=-1,F'=0;m_F'=0)","Im(F=1;m_F=-1,F'=0;m_F'=0)","Re(F=1;m_F=0,F'=0;m_F'=0)","Im(F=1;m_F=0,F'=0;m_F'=0)","Re(F=1;m_F=1,F'=0;m_F'=0)","Im(F=1;m_F=1,F'=0;m_F'=0)","Re(F'=0;m_F'=0,F=1;m_F=-1)","Im(F'=0;m_F'=0,F=1;m_F=-1)","Re(F'=0;m_F'=0,F=1;m_F=0)","Im(F'=0;m_F'=0,F=1;m_F=0)","Re(F'=0;m_F'=0,F=1;m_F=1)","Im(F'=0;m_F'=0,F=1;m_F=1)"
24.6,0.5038026986450941,9.99265752835353e-16,0.0,0.0,1.940976272077761e-34,-1.2695338988880705e-35,0.0,0.0,-7.893640146262982e-18,-1.3803047709893435e-18,0.4961973013549073,1.1448688239802064e-15,-2.3833383061792044e-33,-6.680569494593224e-34,0.0,0.0,-3.81800565147079e-35,2.8287096058187527e-34,0.0,0.0,1.9184067805419732e-34,4.137740114894452e-36,-4.142848008867518e-17,0.04535435672135625,-1.377679379163721e-35,2.7083389842945504e-34,-2.0356753243724862e-17,7.592537222138732e-17,4.142848008867518e-17,-0.04535435672135625,2.0703746902162785e-33,8.726870060504662e-34
24.700000000000003,0.5055201090314555,9.957633086923655e-16,0.0,0.0,1.5196790967430533e-34,-1.6715529668692928e-35,0.0,0.0,-7.730942073828351e-18,-1.347783535141118e-18,0.494479890968546,1.1573050647784864e-15,-1.9620411308444965e-33,-4.333342374871281e-34,0.0,0.0,-9.780112998841432e-36,2.2268564981977415e-34,0.0,0.0,1.504632769052528e-34,7.052966104933725e-38,-4.083148912257837e-17,0.0457877154309129,1.6362881363446242e-35,2.2268564981977415e-34,-2.026743433341319e-17,7.592989375639164e-17,4.083148912257837e-17,-0.0457877154309129,1.6851887013388314e-33,6.620384183831123e-34
24.8,0.5070832223993251,9.94713871964626e-16,0.0,0.0,1.775466667481983e-34,-4.871248589807559e-35,0.0,0.0,-7.56356475102227e-18,-1.3116664620914682e-18,0.4929167776006762,1.1677219790305117e-15,-2.3472271197219437e-33,-2.1064858766735392e-34,0.0,0.0,1.6550960459577808e-35,2.6782463289135e-34,0.0,0.0,1.8356519782440842e-34,-2.948139831862297e-35,-3.898766565812319e-17,0.04654155431086008,4.363435030252331e-35,2.7083389842945504e-34,-2.0149592989429653e-17,7.594423814264553e-17,3.898766565812319e-17,-0.04654155431086008,2.1305600009783797e-33,4.2129717533470784e-34
24.900000000000002,0.5084360924287983,9.953178435499275e-16,0.0,0.0,1.6325265544219929e-34,-7.241045201065291e-35,0.0,0.0,-7.39311081252331e-18,-1.27264309486756e-18,0.49156390757120316,1.176892060784179e-15,-2.250930622502582e-33,6.319457630020618e-35,0.0,0.0,5.115751414778595e-35,2.4826440689366712e-34,0.0,0.0,1.6851887013388314e-34,-5.209790962844378e-35,-3.557174904356407e-17,0.047576223018867415,7.598395483715266e-35,2.6180610181513987e-34,-2.0008407774147885e-17,7.596553886763429e-17,3.557174904356407e-17,-0.047576223018867415,2.1064858766735392e-33,1.0833355937178202e-34
25.0,0.509532758483397,1.0191779517350425e-15,0.0,0.0,1.5497717521241039e-34,-7.824090399073146e-35,0.0,0.0,-7.221190414177455e-18,-1.231484067368269e-18,0.4904672415166045,1.1616133835482977e-15,-2.1907453117404808e-33,2.1064858766735392e-34,0.0,0.0,7.598395483715266e-35,2.317134464340893e-34,0.0,0.0,1.6400497182672555e-34,-5.943299437757486e-35,-1.2098092238023075e-17,0.0488424025886745,1.0306734468009817e-34,2.527783052008247e-34,-1.9849886968632382e-17,7.599127624556976e-17,1.2098092238023075e-17,-0.0488424025886745,2.1064858766735392e-33,-2.7083389842945504e-35
25.1,0.5103387158004536,9.974473585671426e-16,0.0,0.0,1.2864610175399114e-34,-6.846079099189002e-35,0.0,0.0,-7.0494111904191e-18,-1.1890171778719705e-18,0.48966128419954785,1.1930638199465423e-15,-1.8416705093202943e-33,1.504632769052528e-34,0.0,0.0,6.093762714662738e-35,1.8356519782440842e-34,0.0,0.0,1.3692158198378005e-34,-4.81482486096809e-35,-2.6869667066908292e-17,0.05028333702056585,8.651638422052036e-35,2.1064858766735392e-34,-1.9680607501913334e-17,7.60193621577045e-17,2.6869667066908292e-17,-0.05028333702056585,1.781485198558193e-33,-3.4606553688208144e-35
25.200000000000003,0.510831892209749,1.0005449951491606e-15,0.0,0.0,1.316553672920962e-34,-1.0532429383367696e-34,0.0,0.0,-6.879367013485664e-18,-1.1461017371358225e-18,0.4891681077902525,1.1990355052913773e-15,-2.0222264416065976e-33,5.754279946145262e-34,0.0,0.0,1.1886598875514971e-34,1.986115255149337e-34,0.0,0.0,1.4369242944451642e-34,-8.689254241278349e-35,-2.2288233116927227e-17,0.0518372830121251,1.4143548029093763e-34,2.2870418089598426e-34,-1.950743925947786e-17,7.604820013114033e-17,2.2288233116927227e-17,-0.0518372830121251,2.0583376280638583e-33,-4.5665604540744225e-34
25.3,0.5110031091608248,1.0044964409420107e-15,0.0,0.0,1.1660903960157092e-34,-1.2149909610099164e-34,0.0,0.0,-6.712625572813014e-18,-1.1036021705409656e-18,0.4889968908391766,1.204397326914189e-15,-1.829633447167874e-33,7.74885876062052e-34,0.0,0.0,1.3240768367662246e-34,1.8206056505535589e-34,0.0,0.0,1.3240768367662246e-34,-1.0081039552651938e-34,-1.6734828859971862e-17,0.05344007539282336,1.5497717521241039e-34,2.211810170507216e-34,-1.9337266019759346e-17,7.607671944512284e-17,1.6734828859971862e-17,-0.05344007539282336,1.9740781929969167e-33,-6.710662149974275e-34
25.400000000000002,0.5108560256428288,1.037423189794536e-15,0.0,0.0,9.103028252767794e-35,-9.704881360388806e-35,0.0,0.0,-6.5507148737036485e-18,-1.0623618571819147e-18,0.4891439743571726,1.1807296353687016e-15,-1.504632769052528e-33,6.500013562306921e-34,0.0,0.0,1.1886598875514971e-34,1.2789378536946488e-34,0.0,0.0,1.0908587575630828e-34,-7.786474579846832e-35,-1.4128252226514205e-17,0.05502770460478948,1.4143548029093763e-34,1.7002350290293567e-34,-1.917671404461413e-17,7.610438304868569e-17,1.4128252226514205e-17,-0.05502770460478948,1.6490775148815707e-33,-5.792836160852233e-34
25.5,0.5104065837719288,1.015313125866266e-15,0.0,0.0,9.4039548065783e-35,-1.3541694921472752e-34,0.0,0.0,-6.395108831681197e-18,-1.023178154343144e-18,0.4895934162280726,1.2119090212238242e-15,-1.6370404527291505e-33,1.0351873451081393e-33,0.0,0.0,1.6400497182672555e-34,1.4294011305999016e-34,0.0,0.0,1.1359977406346586e-34,-1.1585672321704466e-34,-6.998943171192211e-18,0.05653880542843165,1.8506983059346095e-34,1.925929944387236e-34,-1.9031898703901753e-17,7.613117013758595e-17,6.998943171192211e-18,-0.05653880542843165,1.8657446336251347e-33,-9.840298309603533e-34
25.6,0.5096819936332766,1.0218259992916132e-15,0.0,0.0,7.222237291452134e-35,-1.4369242944451642e-34,0.0,0.0,-6.247212209499393e-18,-9.86779485931421e-19,0.4903180063667249,1.2145738899425782e-15,-1.4083362718331662e-33,1.2157432773944426e-33,0.0,0.0,1.8055593228630336e-34,1.0908587575630828e-34,0.0,0.0,9.027796614315168e-35,-1.2413220344683356e-34,-2.851190090205355e-18,0.05791696284333752,2.0011615828398623e-34,1.6550960459577808e-34,-1.890819848402827e-17,7.615753523104962e-17,2.851190090205355e-18,-0.05791696284333752,1.673151639186411e-33,-1.1675950287847617e-33
25.700000000000003,0.5087193117085702,1.0298025456498161e-15,0.0,0.0,5.679988703173293e-35,-1.1736135598609718e-34,0.0,0.0,-6.10834520454027e-18,-9.538052719164314e-19,0.49128068829143134,1.215720875619853e-15,-1.131483842327501e-33,1.0050946897270887e-33,0.0,0.0,1.4895864413620027e-34,7.297468929904761e-35,0.0,0.0,7.711242941394206e-35,-9.930576275746685e-35,2.2723449460184187e-18,0.05911275105831201,1.715281356719882e-34,1.2638915260041235e-34,-1.8810064368111375e-17,7.61843464733661e-17,-2.2723449460184187e-18,-0.05911275105831201,1.4083362718331662e-33,-1.0050946897270887e-33
25.8,0.5075636813104816,1.038294088039949e-15,0.0,0.0,3.8744293803102596e-35,-1.4895864413620027e-34,0.0,0.0,-5.979728042764815e-18,-9.247893475634112e-19,0.4924363186895199,1.2161631298850115e-15,-1.0592614694129797e-33,1.4384289272142168e-33,0.0,0.0,1.9560225997682864e-34,6.46992090692587e-35,0.0,0.0,6.394689268473244e-35,-1.3466463283020126e-34,4.8751099312134654e-18,0.06008543483361839,2.1817175151261656e-34,1.2413220344683356e-34,-1.8740870944977727e-17,7.621280663070553e-17,-4.8751099312134654e-18,-0.06008543483361839,1.3722250853759055e-33,-1.4143548029093763e-33
25.900000000000002,0.5062663144177867,1.058332383567053e-15,0.0,0.0,2.6142994362287674e-35,-1.527202260588316e-34,0.0,0.0,-5.862465969484784e-18,-9.001473719940256e-19,0.4937336855822148,1.2042725844381479e-15,-8.907425992790966e-34,1.5106513001287381e-33,0.0,0.0,2.031254238220913e-34,4.0248926572155124e-35,0.0,0.0,4.7772090417417764e-35,-1.3616926559925378e-34,-1.5995102117902693e-17,0.06080427764901286,2.196763842816691e-34,1.0381966106462443e-34,-1.870281377761923e-17,7.624436083502662e-17,1.5995102117902693e-17,-0.06080427764901286,1.2157432773944426e-33,-1.5287068933573685e-33
26.0,0.5048823018325094,1.055737958743522e-15,0.0,0.0,8.839717518183602e-36,-1.4971096052072654e-34,0.0,0.0,-5.7575350456463896e-18,-8.801685617923933e-19,0.4951176981674921,1.2158414634984391e-15,-6.800940116117427e-34,1.5828736730432595e-33,0.0,0.0,2.0763932212924887e-34,1.7679435036367204e-35,0.0,0.0,3.347807911141875e-35,-1.3767389836830631e-34,8.074865882505308e-18,0.06124941836674601,2.211810170507216e-34,8.162632772109964e-35,-1.8696855616464626e-17,7.628059552716513e-17,-8.074865882505308e-18,-0.06124941836674601,1.0833355937178202e-33,-1.5949107351956797e-33
26.1,0.5034683424800357,1.0645700083784515e-15,0.0,0.0,-8.181440681723121e-36,-1.4895864413620027e-34,0.0,0.0,-5.665769160359433e-18,-8.650119137525347e-19,0.49653165751996586,1.21598386810027e-15,-4.935195482492292e-34,1.61296632842431e-33,0.0,0.0,2.091439548983014e-34,-5.078135595552282e-36,0.0,0.0,1.8243672324761902e-35,-1.3767389836830631e-34,8.238175979607936e-18,0.06141229607990676,2.2419028258882667e-34,5.980915256983799e-35,-1.8722722058460046e-17,7.632313326038177e-17,-8.238175979607936e-18,-0.06141229607990676,9.08798192507727e-34,-1.673151639186411e-33
26.200000000000003,0.5020804829094402,1.0730734092298464e-15,0.0,0.0,-1.5140367238591063e-35,-1.5121559328977907e-34,0.0,0.0,-5.5878486560495074e-18,-8.547069083015793e-19,0.49791951709056126,1.2160212406166417e-15,-3.6111186457260672e-34,1.673151639186411e-33,0.0,0.0,2.091439548983014e-34,-1.6456920911512025e-35,0.0,0.0,9.215875710446734e-36,-1.3917853113735884e-34,7.588334447346398e-18,0.06129562109010537,2.196763842816691e-34,5.022887361063635e-35,-1.8778945308069516e-17,7.637352804184346e-17,-7.588334447346398e-18,-0.06129562109010537,8.185202263645752e-34,-1.7333369499485123e-33
26.3,0.5007719547325108,1.0758457851601185e-15,0.0,0.0,-3.4042316399813446e-35,-1.4444474582904269e-34,0.0,0.0,-5.524290932491492e-18,-8.491585183085938e-19,0.4992280452674907,1.2226841048464358e-15,-1.1435209044799213e-34,1.6851887013388314e-33,0.0,0.0,2.046300565911438e-34,-4.890056499420716e-35,0.0,0.0,-1.3153781785701397e-35,-1.33912316445675e-34,-1.729342563996609e-17,0.06091290770658804,2.1365785320545898e-34,1.8055593228630336e-35,-1.8862952865424498e-17,7.6433165718381e-17,1.729342563996609e-17,-0.06091290770658804,5.7777898331617076e-34,-1.781485198558193e-33
26.400000000000002,0.49959119110951744,1.0925501590068298e-15,0.0,0.0,-4.2035677985405e-35,-1.4143548029093763e-34,0.0,0.0,-5.4754433513536875e-18,-8.4815619314754945e-19,0.500408808890484,1.214913527655017e-15,1.504632769052528e-35,1.6851887013388314e-33,0.0,0.0,2.046300565911438e-34,-5.717604522399606e-35,0.0,0.0,-2.10178389927025e-35,-1.3316000006114873e-34,3.0360448653668837e-18,0.060287601126221266,2.091439548983014e-34,5.266214691683848e-36,-1.8971196317665537e-17,7.650317356723358e-17,-3.0360448653668837e-18,-0.060287601126221266,4.694454239443887e-34,-1.769448136405773e-33
26.5,0.4985800938122067,1.099523818355483e-15,0.0,0.0,-5.868067799304859e-35,-1.3240768367662246e-34,0.0,0.0,-5.441478705546545e-18,-8.513863506061987e-19,0.5014199061877948,1.2164941942012856e-15,2.4375050858650954e-34,1.661114577033991e-33,0.0,0.0,1.9710689274588117e-34,-8.275480229788904e-35,0.0,0.0,-3.76158192263132e-35,-1.2563683621588609e-34,5.516866226158564e-20,0.059451845432823607,1.986115255149337e-34,-2.1064858766735392e-35,-1.9099314000479985e-17,7.658434275160684e-17,-5.516866226158564e-20,-0.059451845432823607,2.407412430484045e-34,-1.7574110742533527e-33
26.6,0.4977726103374819,1.107120893953316e-15,0.0,0.0,-6.714423731896906e-35,-1.293984181385174e-34,0.0,0.0,-5.42239344989756e-18,-8.584477942445357e-19,0.5022273896625196,1.2172617091181902e-15,3.535887007273441e-34,1.661114577033991e-33,0.0,0.0,1.88079096131566e-34,-9.328723168125674e-35,0.0,0.0,-4.570322035997054e-35,-1.233798870623073e-34,-3.982804659017153e-18,0.05844495222665972,1.9108836166967106e-34,-3.3101920919155616e-35,-1.9242320175174814e-17,7.66770666694562e-17,3.982804659017153e-18,-0.05844495222665972,1.293984181385174e-34,-1.781485198558193e-33
26.700000000000003,0.497193666558044,1.1133085067269177e-15,0.0,0.0,-7.861706218299459e-35,-1.2037062152420224e-34,0.0,0.0,-5.418008814099654e-18,-8.688693848155004e-19,0.5028063334419575,1.2196013171851986e-15,5.198506217076484e-34,1.6009292662718898e-33,0.0,0.0,1.8055593228630336e-34,-1.1134282490988707e-34,0.0,0.0,-5.830451980078546e-35,-1.1585672321704466e-34,-8.156303251856543e-18,0.057311639148648695,1.8206056505535589e-34,-5.341446330136474e-35,-1.9394812566851967e-17,7.678129749100194e-17,8.156303251856543e-18,-0.057311639148648695,-4.2129717533470784e-35,-1.7333369499485123e-33
26.8,0.49685848508574315,1.0972699749645663e-15,0.0,0.0,-8.914949156636228e-35,-1.1134282490988707e-34,0.0,0.0,-5.4279748383924194e-18,-8.821292339492121e-19,0.5031415149142583,1.24454654054853e-15,6.684331076515856e-34,1.5287068933573685e-33,0.0,0.0,1.6851887013388314e-34,-1.2563683621588609e-34,0.0,0.0,-6.770847460736376e-35,-1.0833355937178202e-34,-1.9200933112822817e-17,0.056100114306202445,1.6851887013388314e-34,-6.996542376094255e-35,-1.9551189652254844e-17,7.689652237818284e-17,1.9200933112822817e-17,-0.056100114306202445,-2.0274926562982815e-34,-1.661114577033991e-33
26.900000000000002,0.49677230352846985,1.1237050633093346e-15,0.0,0.0,-9.479186445030926e-35,-1.0081039552651938e-34,0.0,0.0,-5.45177729005693e-18,-8.976746578627384e-19,0.5032276964715315,1.226719988207308e-15,8.019692659049974e-34,1.4925957069001078e-33,0.0,0.0,1.5949107351956797e-34,-1.3616926559925378e-34,0.0,0.0,-7.748858760620519e-35,-1.011865537187825e-34,-1.8136379959841614e-17,0.05486008617254436,1.5648180798146291e-34,-8.501175145146783e-35,-1.970586897848476e-17,7.70217600413531e-17,1.8136379959841614e-17,-0.05486008617254436,-3.4757016965113397e-34,-1.61296632842431e-33
27.0,0.49693049078719403,1.1278597970095261e-15,0.0,0.0,-1.0306734468009817e-34,-8.914949156636228e-35,0.0,0.0,-5.488747337572687e-18,-9.14942128575968e-19,0.5030695092128075,1.2315532612710335e-15,9.449093789649876e-34,1.396299209680746e-33,0.0,0.0,1.4594937859809522e-34,-1.4745401136714774e-34,0.0,0.0,-8.764485879730976e-35,-9.027796614315168e-35,-2.261481041369257e-17,0.05364077888191692,1.3842621475283258e-34,-1.023150282955719e-34,-1.985349802906725e-17,7.715557744914402e-17,2.261481041369257e-17,-0.05364077888191692,-4.9652881378733424e-34,-1.5166698312049482e-33
27.1,0.4973190440921602,1.1306863830484227e-15,0.0,0.0,-1.0946203394857141e-34,-7.861706218299459e-35,0.0,0.0,-5.538073782133111e-18,-9.333764890021792e-19,0.5026809559078413,1.2373081061813714e-15,1.0562522038748747e-33,1.2759285881565438e-33,0.0,0.0,1.3015073452304367e-34,-1.5648180798146291e-34,0.0,0.0,-9.4039548065783e-35,-8.200248591336278e-35,-2.802158897773422e-17,0.05248903006873807,1.2262757067778103e-34,-1.1585672321704466e-34,-1.9989149711677528e-17,7.729612569964126e-17,2.802158897773422e-17,-0.05248903006873807,-6.379642940782719e-34,-1.4203733339855864e-33
27.200000000000003,0.49791543519927817,1.1334587589786948e-15,0.0,0.0,-1.1359977406346586e-34,-6.018531076210112e-35,0.0,0.0,-5.5988175758637315e-18,-9.524487542526146e-19,0.5020845648007233,1.2437134723952002e-15,1.1706042943228668e-33,1.1194467801750808e-33,0.0,0.0,1.105905085253608e-34,-1.6550960459577808e-34,0.0,0.0,-1.023150282955719e-34,-6.394689268473244e-35,-3.224929767919789e-17,0.05144754270785491,9.855344637294058e-35,-1.293984181385174e-34,-2.0108495390191226e-17,7.744119331569402e-17,3.224929767919789e-17,-0.05144754270785491,-7.824090399073146e-34,-1.2759285881565438e-33
27.3,0.49868976157811845,1.1353366681166668e-15,0.0,0.0,-1.1773751417836032e-34,-5.303830510910161e-35,0.0,0.0,-5.669928294941996e-18,-9.71671901479317e-19,0.501310238421883,1.2504712043150877e-15,1.233798870623073e-33,1.0592614694129797e-33,0.0,0.0,1.0081039552651938e-34,-1.7002350290293567e-34,0.0,0.0,-1.0645276841046636e-34,-5.830451980078546e-35,-3.566385475129742e-17,0.050553354120841505,9.027796614315168e-35,-1.3541694921472752e-34,-2.020794948030137e-17,7.7588274571677e-17,3.566385475129742e-17,-0.050553354120841505,-8.817148026647814e-34,-1.2097247463182325e-33
27.400000000000002,0.4996061479579496,1.1378922036124418e-15,0.0,0.0,-1.3805005656056944e-34,-3.7427740130181634e-35,0.0,0.0,-5.7502621858900435e-18,-9.90614150680812e-19,0.500393852042052,1.2577439322669049e-15,1.564818079814629e-33,9.810205654222483e-34,0.0,0.0,8.237864410562591e-35,-2.0613468936019634e-34,0.0,0.0,-1.305268927153068e-34,-4.363435030252331e-35,-3.842789051990566e-17,0.049836574826314546,7.372700568357387e-35,-1.775466667481983e-34,-2.0284780922111452e-17,7.773464991640571e-17,3.842789051990566e-17,-0.049836574826314546,-1.2217618084706527e-33,-1.1495394355561314e-33
27.5,0.5006243355974712,1.1382522297089339e-15,0.0,0.0,-1.2037062152420224e-34,-2.9904576284918994e-35,0.0,0.0,-5.83860136614999e-18,-1.0089093545593381e-18,0.4993756644025305,1.2650166602187225e-15,1.3662065542996954e-33,8.125016952883651e-34,0.0,0.0,6.770847460736376e-35,-1.7303276844104072e-34,0.0,0.0,-1.1359977406346586e-34,-3.76158192263132e-35,-4.1191926288513886e-17,0.049319437709459076,5.416677968589101e-35,-1.5196790967430533e-34,-2.03371882781834e-17,7.787747514505642e-17,4.1191926288513886e-17,-0.049319437709459076,-1.0532429383367696e-33,-9.810205654222483e-34
27.6,0.5017013913399377,1.1388833063485473e-15,0.0,0.0,-1.2037062152420224e-34,-2.407412430484045e-35,0.0,0.0,-5.933673736694426e-18,-1.0262642417413788e-18,0.498298608660064,1.2741664131816555e-15,1.4023177407569561e-33,7.52316384526264e-34,0.0,0.0,5.172175143618065e-35,-1.7604203397914578e-34,0.0,0.0,-1.1472824864025526e-34,-3.103305086170839e-35,-4.29259699932609e-17,0.049015684597820984,3.6487344649523804e-35,-1.5648180798146291e-34,-2.036433672112024e-17,7.80138757040912e-17,4.29259699932609e-17,-0.049015684597820984,-1.1435209044799213e-33,-9.027796614315168e-34
27.700000000000003,0.5027934660283571,1.139538099910684e-15,0.0,0.0,-1.3466463283020126e-34,4.419858759091801e-36,0.0,0.0,-6.034173155377326e-18,-1.0424623892049514e-18,0.4972065339716445,1.2828892615391727e-15,1.667133108110201e-33,4.935195482492292e-34,0.0,0.0,2.3933064982741774e-35,-2.046300565911438e-34,0.0,0.0,-1.316553672920962e-34,-3.855621470697103e-36,-2.4358328018216847e-17,0.04893030331654452,1.1472824864025526e-35,-1.88079096131566e-34,-2.0366356709328448e-17,7.814104239359577e-17,2.4358328018216847e-17,-0.04893030331654452,-1.4324103961380067e-33,-6.620384183831123e-34
27.8,0.5038575321918896,1.1408637435670457e-15,0.0,0.0,-1.1660903960157092e-34,2.256949153578792e-36,0.0,0.0,-6.138779424959468e-18,-1.0573649313148168e-18,0.496142467808112,1.2900874505916318e-15,1.450465989366637e-33,4.694454239443887e-34,0.0,0.0,1.946618644961708e-35,-1.7002350290293567e-34,0.0,0.0,-1.151044068325184e-34,-9.592033902709866e-36,-4.384618229741397e-17,0.04905961422264593,3.126814973187285e-36,-1.6250033905767303e-34,-2.0344305642801502e-17,7.825632476133221e-17,4.384618229741397e-17,-0.04905961422264593,-1.2578729949279134e-33,-6.2592723192585165e-34
27.900000000000002,0.5048530339707806,1.1430262557752951e-15,0.0,0.0,-1.0946203394857141e-34,1.7138707634988952e-35,0.0,0.0,-6.2461776686914035e-18,-1.0709081393420156e-18,0.49514696602922104,1.2977396493038193e-15,1.4384289272142168e-33,2.738431639675601e-34,0.0,0.0,-6.394689268473244e-36,-1.6400497182672555e-34,0.0,0.0,-1.0908587575630828e-34,5.581026772513442e-36,-4.3086561005444335e-17,0.04939169163482185,-2.1064858766735392e-35,-1.5949107351956797e-34,-2.030009518580507e-17,7.835731865658073e-17,4.3086561005444335e-17,-0.04939169163482185,-1.2759285881565438e-33,-4.152786442584977e-34
28.0,0.5057433878168136,1.1442807486640873e-15,0.0,0.0,-1.2262757067778103e-34,3.893237289923416e-35,0.0,0.0,-6.3550766979661396e-18,-1.083098121995216e-18,0.494256612183188,1.305852633939313e-15,1.6430589838053606e-33,9.027796614315168e-35,0.0,0.0,-2.407412430484045e-35,-1.88079096131566e-34,0.0,0.0,-1.2638915260041235e-34,2.6472132780517915e-35,-4.202878411604115e-17,0.04990709299613333,-3.912045199536573e-35,-1.88079096131566e-34,-2.023638818908151e-17,7.844194471844296e-17,4.202878411604115e-17,-0.04990709299613333,-1.5467624865859988e-33,-2.467597741246146e-34
28.1,0.5064972802917366,1.145508136498568e-15,0.0,0.0,-9.930576275746685e-35,3.8086016966642115e-35,0.0,0.0,-6.464226019389973e-18,-1.0940030001161761e-18,0.493502719708265,1.312556155750576e-15,1.396299209680746e-33,2.256949153578792e-35,0.0,0.0,-3.423039549594501e-35,-1.4745401136714774e-34,0.0,0.0,-1.0419581925688756e-34,2.482644068936671e-35,-4.0645746574892346e-17,0.05057985748953986,-5.115751414778595e-35,-1.5497717521241039e-34,-2.0156470196936014e-17,7.85085149968085e-17,4.0645746574892346e-17,-0.05057985748953986,-1.3000027124613842e-33,-1.233798870623073e-34
28.200000000000003,0.5070897189130045,1.1481720922115916e-15,0.0,0.0,-9.479186445030926e-35,4.81482486096809e-35,0.0,0.0,-6.572431180827739e-18,-1.1037429937738925e-18,0.49291028108699714,1.3195036230506476e-15,1.3240768367662246e-33,-1.2789378536946488e-34,0.0,0.0,-4.513898307157584e-35,-1.399308475218851e-34,0.0,0.0,-9.930576275746685e-35,3.6863502841786936e-35,-3.8070086644009464e-17,0.05137872655690056,-6.131378533889052e-35,-1.504632769052528e-34,-2.0064101349546056e-17,7.855578542469283e-17,3.8070086644009464e-17,-0.05137872655690056,-1.287965650308964e-33,2.5578757073892976e-35
28.3,0.5075028030303598,1.1514865692281064e-15,0.0,0.0,-8.651638422052036e-35,5.454293787815414e-35,0.0,0.0,-6.678567215440311e-18,-1.112478924815438e-18,0.49249719696964184,1.3256650437756674e-15,1.2819471192327539e-33,-2.313372882418262e-34,0.0,0.0,-6.244225991567991e-35,-1.2488451983135982e-34,0.0,0.0,-9.328723168125674e-35,4.363435030252331e-35,-3.520982364284915e-17,0.0522685316525429,-7.748858760620519e-35,-1.4294011305999016e-34,-1.9963355063260502e-17,7.858299245501555e-17,3.520982364284915e-17,-0.0522685316525429,-1.287965650308964e-33,1.4745401136714774e-34
28.400000000000002,0.5077261936832209,1.1550178866791188e-15,0.0,0.0,-8.614022602825723e-35,8.275480229788904e-35,0.0,0.0,-6.781590007134838e-18,-1.1203996806593575e-18,0.4922738063167807,1.3310404179256354e-15,1.3601880232234853e-33,-5.1420824882370145e-34,0.0,0.0,-8.802101698957289e-35,-1.3767389836830631e-34,0.0,0.0,-9.704881360388806e-35,6.958926556867942e-35,-3.230890306022063e-17,0.05321168980121722,-1.0156271191104564e-34,-1.5949107351956797e-34,-1.9858450177367978e-17,7.858987281782523e-17,3.230890306022063e-17,-0.05321168980121722,-1.3902806786045359e-33,4.279739832473784e-34
28.5,0.5077572737914523,1.1594436709224313e-15,0.0,0.0,-6.996542376094255e-35,6.733231641510063e-35,0.0,0.0,-6.880545467779219e-18,-1.127709204836196e-18,0.49224272620854936,1.3358465859350487e-15,1.1495394355561314e-33,-4.551514126383897e-34,0.0,0.0,-8.57640678359941e-35,-1.0081039552651938e-34,0.0,0.0,-7.899322037525772e-35,5.604757064720667e-35,-2.932666731465572e-17,0.05416974523703782,-1.0005807914199311e-34,-1.2563683621588609e-34,-1.975358329149774e-17,7.857666601909976e-17,2.932666731465572e-17,-0.05416974523703782,-1.2097247463182325e-33,3.90452203569131e-34
28.6,0.5076010023736818,1.180783009056518e-15,0.0,0.0,-6.206610172341678e-35,7.673627122167893e-35,0.0,0.0,-6.974576483572509e-18,-1.1346135765043177e-18,0.4923989976263199,1.3235223596191906e-15,1.0472244072605595e-33,-5.597233900875404e-34,0.0,0.0,-9.027796614315168e-35,-9.4039548065783e-35,0.0,0.0,-7.259853110678448e-35,6.545152545378497e-35,-2.927177743480164e-17,0.055104895585023704,-1.045719774491507e-34,-1.2187525429325477e-34,-1.9652767790774238e-17,7.854409986312797e-17,2.927177743480164e-17,-0.055104895585023704,-1.1495394355561314e-33,5.085658759397545e-34
